,VEN_DIR,DT_MEDICAO,DC_NOME,CHUVA,PRE_INS,VL_LATITUDE,PRE_MIN,UMD_MAX,PRE_MAX,VEN_VEL,UF,PTO_MIN,TEM_MAX,RAD_GLO,PTO_INS,VEN_RAJ,TEM_INS,UMD_INS,CD_ESTACAO,TEM_MIN,VL_LONGITUDE,HR_MEDICAO,UMD_MIN,PTO_MAX
142,115,2020-09-06,RESENDE,0,963,-22.45138888,962.3,39,963,2.2,RJ,10.3,27.9,-2.857,10.4,4.3,26.7,36,A609,26.2,-44.44499999,2200,35,11.6
143,70,2020-09-06,RESENDE,0,963.9,-22.45138888,963,45,963.9,1.5,RJ,9.8,27.1,-3.54,11.9,3.6,24.5,45,A609,24.5,-44.44499999,2300,35,11.9
144,31,2020-09-07,RESENDE,0,964.5,-22.45138888,963.9,54,964.5,1.9,RJ,11.9,24.4,-3.54,13.4,2.8,23.7,53,A609,22.4,-44.44499999,0000,45,13.4
145,82,2020-09-07,RESENDE,0,964.8,-22.45138888,964.5,63,964.9,1.4,RJ,13.2,23.7,-3.54,14,3.3,21.4,63,A609,21.4,-44.44499999,0100,53,14.9
146,143,2020-09-07,RESENDE,0,964.9,-22.45138888,964.7,72,964.9,0.8,RJ,13.7,21.6,-3.54,14,2.8,19.5,71,A609,19.2,-44.44499999,0200,63,14.4
147,344,2020-09-07,RESENDE,0,964.8,-22.45138888,964.8,80,964.9,1.3,RJ,13.3,19.5,-3.54,13.6,1.7,17.1,80,A609,17,-44.44499999,0300,70,14
148,129,2020-09-07,RESENDE,0,964.5,-22.45138888,964.5,81,964.8,1.2,RJ,13.1,19.2,-3.501,13.9,1.9,18.6,74,A609,17.1,-44.44499999,0400,71,14.4
149,67,2020-09-07,RESENDE,0,964.4,-22.45138888,964.3,82,964.5,1,RJ,12.8,18.7,-3.529,12.8,2,17.5,74,A609,16.4,-44.44499999,0500,73,13.9
150,133,2020-09-07,RESENDE,0,964.2,-22.45138888,964.2,84,964.4,0.8,RJ,11.9,17.5,-3.533,13.5,2.5,16.4,83,A609,15.3,-44.44499999,0600,74,13.5
151,275,2020-09-07,RESENDE,0,964.4,-22.45138888,964.2,86,964.5,1.6,RJ,12.2,16.9,-3.536,12.5,2.6,14.8,86,A609,14.7,-44.44499999,0700,78,13.6
152,342,2020-09-07,RESENDE,0,964.7,-22.45138888,964.4,89,964.7,2.3,RJ,12.6,15.4,-3.54,13.5,2.9,15.4,88,A609,14.7,-44.44499999,0800,86,13.5
153,106,2020-09-07,RESENDE,0,965.3,-22.45138888,964.7,88,965.3,1.4,RJ,13.2,16.4,-3.54,13.3,3,15.8,85,A609,15.4,-44.44499999,0900,84,14.1
154,313,2020-09-07,RESENDE,0,966,-22.45138888,965.3,89,966,0.9,RJ,12.7,15.8,88.174,13,1.7,14.7,89,A609,14.7,-44.44499999,1000,85,13.3
155,233,2020-09-07,RESENDE,0,966.4,-22.45138888,966,90,966.4,1.2,RJ,13.1,17.1,594.329,14.7,2,17.1,85,A609,14.7,-44.44499999,1100,85,14.7
156,145,2020-09-07,RESENDE,0,966.4,-22.45138888,966.4,86,966.5,1.3,RJ,14.9,21.5,1511.631,15.6,2.9,20.9,72,A609,17.1,-44.44499999,1200,71,17.1
157,267,2020-09-07,RESENDE,0,966.2,-22.45138888,966.2,72,966.5,1.4,RJ,15.3,23.2,2248.654,15.5,3.4,23,63,A609,20.9,-44.44499999,1300,63,16.3
158,163,2020-09-07,RESENDE,0,965.3,-22.45138888,965.2,64,966.2,1.7,RJ,14.5,25.9,2781.194,14.5,4.5,25.2,51,A609,22.7,-44.44499999,1400,51,16
159,138,2020-09-07,RESENDE,0,964.3,-22.45138888,964.3,52,965.3,2.2,RJ,12.5,28,3083.165,13.5,4.5,27.2,43,A609,25.1,-44.44499999,1500,40,15.4
160,58,2020-09-07,RESENDE,0,963.1,-22.45138888,963.1,43,964.3,2.9,RJ,12.2,30.2,3112.006,12.6,5.3,29.4,36,A609,27.3,-44.44499999,1600,34,13.8
161,334,2020-09-07,RESENDE,0,961.9,-22.45138888,961.9,37,963.1,1.6,RJ,11.6,32.1,2832.839,12.9,4.9,31.9,31,A609,28.9,-44.44499999,1700,30,13.1
162,63,2020-09-07,RESENDE,0,961,-22.45138888,960.9,32,961.8,2.1,RJ,9.9,33.2,2366.122,10.6,4.7,33.2,25,A609,31,-44.44499999,1800,25,13.1
163,108,2020-09-07,RESENDE,0,960.5,-22.45138888,960.5,25,961,3.3,RJ,7.2,33.6,1703.74,8.4,6.1,32.9,22,A609,32.5,-44.44499999,1900,20,10.1
164,103,2020-09-07,RESENDE,0,960.7,-22.45138888,960.5,27,960.7,2.7,RJ,7.8,33.3,901.151,10.5,6.2,31.8,27,A609,31.8,-44.44499999,2000,21,10.5
165,95,2020-09-07,RESENDE,0,961.7,-22.45138888,960.7,51,961.7,4.9,RJ,10.3,31.8,183.796,16.1,9.3,26.9,51,A609,26.9,-44.44499999,2100,27,16.1
166,73,2020-09-07,RESENDE,0,963,-22.45138888,961.7,67,963,4.3,RJ,16.1,26.9,-2.849,17.5,10.2,23.9,67,A609,23.9,-44.44499999,2200,51,17.5
167,92,2020-09-07,RESENDE,0,964.1,-22.45138888,963,74,964.1,4.4,RJ,17.5,23.9,-3.54,17.7,9.1,22.5,74,A609,22.5,-44.44499999,2300,67,17.7
168,84,2020-09-08,RESENDE,0,964.7,-22.45138888,964.1,80,964.7,4,RJ,17.5,22.5,-3.54,17.6,7.1,21.3,80,A609,21.2,-44.44499999,0000,74,17.7
169,74,2020-09-08,RESENDE,0,964.8,-22.45138888,964.7,82,964.9,2.9,RJ,17.5,21.3,-3.54,17.6,6.3,20.7,82,A609,20.7,-44.44499999,0100,80,17.6
170,67,2020-09-08,RESENDE,0,964.7,-22.45138888,964.7,83,964.8,2.5,RJ,17.4,20.8,-2.09,17.4,4.9,20.7,82,A609,20.7,-44.44499999,0200,81,17.7
171,58,2020-09-08,RESENDE,0,964.5,-22.45138888,964.5,82,964.8,2,RJ,17.4,20.7,-1.897,17.4,5,20.5,82,A609,20.5,-44.44499999,0300,82,17.5
172,53,2020-09-08,RESENDE,0,964.3,-22.45138888,964.3,82,964.5,1.9,RJ,17.2,20.6,-0.343,17.2,3.9,20.5,82,A609,20.4,-44.44499999,0400,82,17.4
173,329,2020-09-08,RESENDE,0,964.4,-22.45138888,964.3,84,964.5,1,RJ,17.2,20.5,-0.943,17.2,3.5,20.1,84,A609,20.1,-44.44499999,0500,82,17.3
174,347,2020-09-08,RESENDE,0,964.1,-22.45138888,964,85,964.4,0.6,RJ,17.1,20.1,-2.474,17.2,1.8,19.7,85,A609,19.7,-44.44499999,0600,84,17.2
175,330,2020-09-08,RESENDE,0,964.2,-22.45138888,964,87,964.2,1,RJ,17,19.7,-2.933,17,1.5,19.3,87,A609,19.3,-44.44499999,0700,85,17.2
176,6,2020-09-08,RESENDE,0,964.3,-22.45138888,964,89,964.3,1.5,RJ,16.4,19.3,-3.54,16.5,1.9,18.6,88,A609,18.3,-44.44499999,0800,87,17
177,106,2020-09-08,RESENDE,0,964.9,-22.45138888,964.3,91,964.9,0.9,RJ,15.9,18.7,-3.474,16.5,2.2,17.9,91,A609,17.9,-44.44499999,0900,84,16.7
178,355,2020-09-08,RESENDE,0,965.4,-22.45138888,964.9,92,965.4,0.6,RJ,15.8,18,66.206,16.1,2.4,17.6,91,A609,17.3,-44.44499999,1000,89,16.5
179,17,2020-09-08,RESENDE,0,966,-22.45138888,965.4,91,966,0.6,RJ,16.1,19.9,562.514,16.7,1.7,19.9,82,A609,17.6,-44.44499999,1100,82,16.8
180,142,2020-09-08,RESENDE,0,966,-22.45138888,965.9,82,966.2,1.2,RJ,15.9,21.9,1455.705,16.4,3.1,21.9,71,A609,19.9,-44.44499999,1200,71,16.9
181,118,2020-09-08,RESENDE,0,965.9,-22.45138888,965.9,71,966.2,1.1,RJ,15.7,24.8,2255.008,15.7,3.8,24.3,59,A609,21.9,-44.44499999,1300,58,16.9
182,57,2020-09-08,RESENDE,0,965.2,-22.45138888,965.2,60,965.9,1.2,RJ,15,27.3,2782.246,15.3,4.1,27.3,48,A609,23.7,-44.44499999,1400,48,16.2
183,90,2020-09-08,RESENDE,0,964.2,-22.45138888,964.2,50,965.2,2.2,RJ,13.5,29.9,3051.008,13.5,4.3,28.7,39,A609,25.8,-44.44499999,1500,38,15.5
184,90,2020-09-08,RESENDE,0,963.1,-22.45138888,963.1,41,964.2,1.7,RJ,12.7,31,3057.198,12.8,4.3,30.4,34,A609,28.6,-44.44499999,1600,34,14.3
185,99,2020-09-08,RESENDE,0,962.3,-22.45138888,962.3,34,963.1,2,RJ,9.5,32.7,2776.279,10.8,5.2,32,27,A609,30.4,-44.44499999,1700,24,13.1
186,98,2020-09-08,RESENDE,0,961.6,-22.45138888,961.6,27,962.3,1.4,RJ,5.1,34.2,2252.452,5.2,5.2,33.6,17,A609,31.9,-44.44499999,1800,17,10.7
187,85,2020-09-08,RESENDE,0,961.6,-22.45138888,961.5,22,961.6,2.4,RJ,5,34.2,1329.901,8.9,5.3,33.5,22,A609,33.5,-44.44499999,1900,17,9.1
188,90,2020-09-08,RESENDE,0,962.7,-22.45138888,961.6,49,962.7,6.5,RJ,8.6,33.6,630.786,16.4,10.5,28.1,49,A609,28.1,-44.44499999,2000,22,16.4
189,72,2020-09-08,RESENDE,0,963.8,-22.45138888,962.7,62,963.8,5.6,RJ,16.4,28.1,119.833,17.1,10.6,24.7,62,A609,24.7,-44.44499999,2100,49,17.2
190,92,2020-09-08,RESENDE,0,965,-22.45138888,963.8,70,965,4.3,RJ,17.1,24.7,-2.625,17.2,10.2,23,70,A609,23,-44.44499999,2200,62,17.3
191,77,2020-09-08,RESENDE,0,966.4,-22.45138888,965,77,966.4,3.9,RJ,17.2,23,-3.538,17.3,8.7,21.5,77,A609,21.5,-44.44499999,2300,70,17.3
192,54,2020-09-09,RESENDE,0,967.3,-22.45138888,966.4,80,967.3,2.9,RJ,17.2,21.5,-3.54,17.2,7.4,20.7,80,A609,20.7,-44.44499999,0000,77,17.3
193,41,2020-09-09,RESENDE,0,967.9,-22.45138888,967.3,81,967.9,1.6,RJ,17,20.7,-3.469,17.1,5,20.5,81,A609,20.4,-44.44499999,0100,80,17.2
194,48,2020-09-09,RESENDE,0,968,-22.45138888,967.9,82,968,1.9,RJ,16.7,20.6,-3.483,16.7,3,20,82,A609,20,-44.44499999,0200,81,17.1
195,98,2020-09-09,RESENDE,0,968.2,-22.45138888,968,82,968.3,1.6,RJ,16.7,20.5,-2.576,16.9,3.9,20.4,80,A609,20,-44.44499999,0300,79,16.9
196,93,2020-09-09,RESENDE,0,967.8,-22.45138888,967.8,81,968.2,1.1,RJ,16.9,20.6,-1.475,17,2.6,20.4,81,A609,20.4,-44.44499999,0400,80,17.1
197,73,2020-09-09,RESENDE,0,967.4,-22.45138888,967.4,82,967.8,1.4,RJ,17,20.4,-2.355,17,2.4,20.2,82,A609,20.2,-44.44499999,0500,81,17.1
198,91,2020-09-09,RESENDE,0,967,-22.45138888,967,82,967.4,1.5,RJ,16.9,20.2,-1.957,16.9,2.7,20.2,82,A609,20,-44.44499999,0600,82,17
199,118,2020-09-09,RESENDE,0,966.8,-22.45138888,966.8,82,967,2.2,RJ,16.4,20.2,-1.443,16.4,3,20,80,A609,20,-44.44499999,0700,80,16.9
200,89,2020-09-09,RESENDE,0,967.1,-22.45138888,966.8,80,967.1,1.4,RJ,16.2,20.2,-0.901,16.3,3,20.1,79,A609,20,-44.44499999,0800,78,16.5
201,83,2020-09-09,RESENDE,0,967.7,-22.45138888,967.1,80,967.7,0.9,RJ,16.3,20.1,-1.114,16.4,2.1,20,80,A609,20,-44.44499999,0900,79,16.5
202,59,2020-09-09,RESENDE,0,968.3,-22.45138888,967.7,81,968.3,1.2,RJ,16.3,20.2,71.957,16.6,2.2,20.2,80,A609,19.9,-44.44499999,1000,79,16.7
203,93,2020-09-09,RESENDE,0,968.8,-22.45138888,968.2,80,968.8,1.7,RJ,16.2,21.7,677.925,16.2,3.7,21.4,73,A609,20.2,-44.44499999,1100,72,17
204,86,2020-09-09,RESENDE,0,969.3,-22.45138888,968.8,74,969.3,2.6,RJ,15.7,22.9,1449.612,16.2,5.2,22.7,67,A609,21.3,-44.44499999,1200,66,16.6
205,123,2020-09-09,RESENDE,0,969.6,-22.45138888,969.3,68,969.7,1.5,RJ,15.6,23.6,1309.08,15.9,4.9,22.9,65,A609,22.2,-44.44499999,1300,63,16.5
206,80,2020-09-09,RESENDE,0,969,-22.45138888,969,65,969.6,2,RJ,15.6,25.7,2262.359,16,4.9,25.3,57,A609,22.9,-44.44499999,1400,56,16.6
207,152,2020-09-09,RESENDE,0,968.2,-22.45138888,968.2,56,969,2.2,RJ,15.5,27.5,2596.699,16.1,5,27.2,51,A609,25.2,-44.44499999,1500,50,17
208,91,2020-09-09,RESENDE,0,967.2,-22.45138888,967.2,51,968.2,2.5,RJ,15.4,29.3,2118.29,16.1,5,28.6,47,A609,26.9,-44.44499999,1600,44,17.1
209,37,2020-09-09,RESENDE,0,966.2,-22.45138888,966.2,47,967.2,1.9,RJ,14.8,30.9,1922.087,15.4,5,30.1,41,A609,28.6,-44.44499999,1700,39,16.5
210,40,2020-09-09,RESENDE,0,965.2,-22.45138888,965.2,41,966.2,2.4,RJ,13.5,31.8,1593.031,14.5,5.4,31.6,35,A609,30.1,-44.44499999,1800,34,16.1
211,95,2020-09-09,RESENDE,0,964.9,-22.45138888,964.9,35,965.2,2.1,RJ,13.5,32.4,1096.852,14.1,5.4,32.2,34,A609,31.2,-44.44499999,1900,33,14.7
212,108,2020-09-09,RESENDE,0,965.3,-22.45138888,964.9,36,965.3,3,RJ,13.8,32.2,547.538,14.3,5.1,31,36,A609,31,-44.44499999,2000,33,14.6
213,100,2020-09-09,RESENDE,0,966.4,-22.45138888,965.3,53,966.4,4.6,RJ,14,31.1,128.813,17.1,8.8,27.6,53,A609,27.6,-44.44499999,2100,36,17.1
214,95,2020-09-09,RESENDE,0,967.4,-22.45138888,966.3,65,967.4,5.3,RJ,17.1,27.6,-2.26,18,9.1,25.1,65,A609,25.1,-44.44499999,2200,53,18
215,86,2020-09-09,RESENDE,0,968.5,-22.45138888,967.4,71,968.5,2.8,RJ,18,25.1,-3.25,18.3,9.1,23.9,71,A609,23.9,-44.44499999,2300,65,18.3
216,84,2020-09-10,RESENDE,0,969.2,-22.45138888,968.5,75,969.2,3.3,RJ,18.2,23.9,-3.485,18.3,6.5,22.9,75,A609,22.9,-44.44499999,0000,71,18.3
217,65,2020-09-10,RESENDE,0,969.6,-22.45138888,969.2,80,969.7,2.4,RJ,18.3,22.9,-3.371,18.3,5.6,21.9,80,A609,21.9,-44.44499999,0100,75,18.3
218,49,2020-09-10,RESENDE,0,969.6,-22.45138888,969.5,83,969.7,1.7,RJ,18.2,21.9,-3.535,18.3,3.7,21.3,83,A609,21.3,-44.44499999,0200,80,18.3
219,68,2020-09-10,RESENDE,0,969.6,-22.45138888,969.6,84,969.7,2.1,RJ,18.3,21.5,-3.54,18.4,3.9,21.5,83,A609,21.2,-44.44499999,0300,83,18.5
220,62,2020-09-10,RESENDE,0,969.2,-22.45138888,969.2,83,969.6,2,RJ,18.4,21.7,-2.05,18.4,3.7,21.7,82,A609,21.5,-44.44499999,0400,82,18.5
221,59,2020-09-10,RESENDE,0,968.7,-22.45138888,968.7,82,969.2,1.5,RJ,18.3,21.7,-0.969,18.3,3.4,21.6,82,A609,21.6,-44.44499999,0500,82,18.4
222,74,2020-09-10,RESENDE,0,968.3,-22.45138888,968.3,83,968.7,1.7,RJ,18.2,21.6,-0.692,18.3,3.1,21.4,83,A609,21.4,-44.44499999,0600,82,18.4
223,102,2020-09-10,RESENDE,0,968,-22.45138888,968,83,968.3,1.4,RJ,18.2,21.4,-1.714,18.3,2.9,21.2,83,A609,21.2,-44.44499999,0700,83,18.3
224,96,2020-09-10,RESENDE,0,968.1,-22.45138888,968,84,968.1,1.6,RJ,18.1,21.2,-2.33,18.2,2.7,20.9,84,A609,20.9,-44.44499999,0800,83,18.3
225,79,2020-09-10,RESENDE,0,968.4,-22.45138888,968.1,87,968.5,0.9,RJ,17.8,20.9,-3.54,17.9,2.7,20.1,87,A609,20.1,-44.44499999,0900,84,18.2
226,83,2020-09-10,RESENDE,0,968.5,-22.45138888,968.4,89,968.5,1.8,RJ,17.9,20.1,108.753,18,3,20,88,A609,19.8,-44.44499999,1000,87,18
227,62,2020-09-10,RESENDE,0,969,-22.45138888,968.5,88,969,1.6,RJ,17.9,21.2,551.616,18.2,3,21.2,83,A609,20,-44.44499999,1100,83,18.3
228,92,2020-09-10,RESENDE,0,969.2,-22.45138888,969,83,969.2,1.9,RJ,17.1,23.1,1239.035,17.4,4,22.9,71,A609,21.2,-44.44499999,1200,70,18.3
229,74,2020-09-10,RESENDE,0,968.7,-22.45138888,968.7,71,969.2,1.8,RJ,16.3,24.8,2179.574,16.6,4.6,24.8,60,A609,22.7,-44.44499999,1300,60,17.7
230,179,2020-09-10,RESENDE,0,968,-22.45138888,968,60,968.7,1.4,RJ,15.9,27.5,2689.873,16.8,4.8,27.4,53,A609,24.5,-44.44499999,1400,52,17.4
231,136,2020-09-10,RESENDE,0,966.9,-22.45138888,966.9,54,968,1.6,RJ,15.4,29.3,2133.9,15.6,4.4,28.2,46,A609,26.4,-44.44499999,1500,45,16.6
232,288,2020-09-10,RESENDE,0,965.5,-22.45138888,965.5,47,966.9,1,RJ,15,31,2129.365,15.1,3.8,30.8,39,A609,28.1,-44.44499999,1600,38,16.4
233,94,2020-09-10,RESENDE,0,963.5,-22.45138888,963.5,39,965.5,1,RJ,13.9,32.6,2232.671,14.7,7.5,32.6,34,A609,30.7,-44.44499999,1700,34,15.6
234,137,2020-09-10,RESENDE,0,962.6,-22.45138888,962.6,34,963.5,1.7,RJ,13.3,34,2095.026,13.4,3.7,33.5,30,A609,32.2,-44.44499999,1800,29,15
235,103,2020-09-10,RESENDE,0,962.3,-22.45138888,962.2,30,962.6,0.9,RJ,12.2,35.4,1061.718,12.6,3.1,34.2,27,A609,33.2,-44.44499999,1900,26,13.7
236,337,2020-09-10,RESENDE,0,962.3,-22.45138888,962.2,27,962.3,0.6,RJ,10.2,35.6,496.675,11.5,2.6,34.6,25,A609,34.1,-44.44499999,2000,22,12.9
237,355,2020-09-10,RESENDE,0,962.6,-22.45138888,962.3,41,962.6,1.8,RJ,11.5,34.8,124.091,15.3,2.8,29.9,41,A609,29.9,-44.44499999,2100,25,15.6
238,219,2020-09-10,RESENDE,0,962.9,-22.45138888,962.6,48,962.9,0.7,RJ,13.6,29.9,-3.12,14.3,3.1,27.1,46,A609,27,-44.44499999,2200,40,15.7
239,99,2020-09-10,RESENDE,0,963.7,-22.45138888,962.9,53,963.7,0.9,RJ,13.5,27.2,-3.535,16.1,4.3,26.6,53,A609,26.2,-44.44499999,2300,45,16.2
240,298,2020-09-11,RESENDE,0,964.7,-22.45138888,963.7,60,964.7,1.2,RJ,15.5,26.6,-3.54,15.5,1.6,24.2,58,A609,24,-44.44499999,0000,53,16.5
241,1,2020-09-11,RESENDE,0,965.1,-22.45138888,964.7,63,965.1,1.6,RJ,14.7,24.2,-3.54,15.4,2.1,23,62,A609,22.6,-44.44499999,0100,57,15.4
242,322,2020-09-11,RESENDE,0,965.5,-22.45138888,965.1,70,965.5,1.5,RJ,14.5,24.5,-3.416,14.9,2,21.8,65,A609,21.3,-44.44499999,0200,56,15.7
243,93,2020-09-11,RESENDE,0,965.6,-22.45138888,965.5,67,965.6,1.1,RJ,14.7,22.7,-3.471,14.9,2,22,64,A609,21.2,-44.44499999,0300,64,15.7
244,113,2020-09-11,RESENDE,0,965.1,-22.45138888,965.1,72,965.6,1.2,RJ,14.9,22.1,-3.515,15.7,1.6,21.4,70,A609,20.6,-44.44499999,0400,64,16
245,96,2020-09-11,RESENDE,0,964.6,-22.45138888,964.6,74,965.1,0.7,RJ,15.4,21.4,-3.535,15.5,1.6,20.4,74,A609,20.4,-44.44499999,0500,70,16.1
246,346,2020-09-11,RESENDE,0,964.6,-22.45138888,964.5,82,964.6,1.3,RJ,15.1,20.5,-3.439,15.6,2.2,18.7,82,A609,18.6,-44.44499999,0600,74,16
247,134,2020-09-11,RESENDE,0,964.5,-22.45138888,964.3,83,964.6,1.1,RJ,15.1,20.3,-3.538,15.9,2.1,19.6,79,A609,18.7,-44.44499999,0700,74,16.1
248,83,2020-09-11,RESENDE,0,964.9,-22.45138888,964.5,82,964.9,1,RJ,14.8,19.9,-3.517,15.1,2,18.7,79,A609,18.2,-44.44499999,0800,76,15.9
249,94,2020-09-11,RESENDE,0,965.2,-22.45138888,964.9,82,965.2,1,RJ,15.1,18.9,-3.504,15.5,2.2,18.7,82,A609,18.7,-44.44499999,0900,79,15.6
250,140,2020-09-11,RESENDE,0,966,-22.45138888,965.2,83,966,0.5,RJ,15.1,19.2,91.04,15.1,1.8,18.8,79,A609,18.3,-44.44499999,1000,79,15.6
251,36,2020-09-11,RESENDE,0,966.7,-22.45138888,966,83,966.7,1.9,RJ,15.1,21.6,641.478,16.5,3,21.6,73,A609,18.7,-44.44499999,1100,72,16.7
252,81,2020-09-11,RESENDE,0,967,-22.45138888,966.7,73,967,2.3,RJ,15.4,24.5,1495.197,15.7,4.1,24.5,58,A609,21.6,-44.44499999,1200,58,16.6
253,67,2020-09-11,RESENDE,0,966.9,-22.45138888,966.9,58,967.1,1.6,RJ,14.4,26.8,2215.098,14.6,4.1,26.2,49,A609,24.1,-44.44499999,1300,48,15.8
254,77,2020-09-11,RESENDE,0,966.2,-22.45138888,966.1,50,966.9,2.1,RJ,13.8,29.3,2781.342,14,4.4,28.8,40,A609,25.9,-44.44499999,1400,40,15.1
255,98,2020-09-11,RESENDE,0,965.4,-22.45138888,965.4,42,966.1,2.2,RJ,12.5,31,3064.111,13.2,5.1,31,34,A609,28.3,-44.44499999,1500,33,14.9
256,121,2020-09-11,RESENDE,0,964.5,-22.45138888,964.5,34,965.4,1.3,RJ,12,33.4,3070.848,12.6,4.4,32.6,30,A609,30.1,-44.44499999,1600,29,13.6
257,79,2020-09-11,RESENDE,0,963.4,-22.45138888,963.4,31,964.5,1.5,RJ,11.1,34.5,2844.709,11.7,4.4,34.3,25,A609,32.3,-44.44499999,1700,25,13.9
258,98,2020-09-11,RESENDE,0,962.7,-22.45138888,962.7,27,963.4,2.5,RJ,9.8,35.7,2335.829,10,5.4,35,22,A609,33.8,-44.44499999,1800,21,12.5
259,119,2020-09-11,RESENDE,0,962.6,-22.45138888,962.5,22,962.7,2,RJ,7.1,35.8,1639.478,8.1,5.9,35.4,19,A609,34.7,-44.44499999,1900,17,10.4
260,105,2020-09-11,RESENDE,0,962.9,-22.45138888,962.6,22,962.9,2.5,RJ,7.3,35.5,703.918,9.5,4.4,34.2,22,A609,34.1,-44.44499999,2000,18,9.5
261,99,2020-09-11,RESENDE,0,963.9,-22.45138888,962.9,46,963.9,4.5,RJ,9.6,34.2,155.353,16.8,7.7,29.7,46,A609,29.7,-44.44499999,2100,22,16.8
262,70,2020-09-11,RESENDE,0,964.5,-22.45138888,963.9,61,964.5,4.8,RJ,16.8,29.7,-2.7,18.4,7.6,26.6,61,A609,26.6,-44.44499999,2200,46,18.5
263,97,2020-09-11,RESENDE,0,965.5,-22.45138888,964.5,71,965.5,3.2,RJ,18.4,26.6,-3.54,18.8,7.1,24.5,71,A609,24.5,-44.44499999,2300,61,18.8
264,88,2020-09-12,RESENDE,0,966.4,-22.45138888,965.5,79,966.4,3.5,RJ,18.7,24.5,-3.538,18.8,6.1,22.6,79,A609,22.6,-44.44499999,0000,71,18.9
265,78,2020-09-12,RESENDE,0,967,-22.45138888,966.4,84,967,2.7,RJ,18.6,22.6,-3.54,18.7,6.8,21.6,84,A609,21.6,-44.44499999,0100,79,18.8
266,57,2020-09-12,RESENDE,0,966.9,-22.45138888,966.9,86,967.1,1.9,RJ,18.6,21.6,-3.54,18.7,4.2,21.2,86,A609,21.2,-44.44499999,0200,84,18.8
267,68,2020-09-12,RESENDE,0,966.8,-22.45138888,966.8,86,966.9,2.1,RJ,18.7,21.5,-1.21,18.8,3.5,21.5,85,A609,21.2,-44.44499999,0300,85,18.8
268,83,2020-09-12,RESENDE,0,966.3,-22.45138888,966.3,86,966.8,1.5,RJ,18.7,21.5,-0.78,18.7,4.2,21.2,86,A609,21.2,-44.44499999,0400,85,18.8
269,76,2020-09-12,RESENDE,0,965.9,-22.45138888,965.9,87,966.3,0.9,RJ,18.5,21.3,-0.578,18.8,3.3,21.1,87,A609,20.9,-44.44499999,0500,85,18.8
270,81,2020-09-12,RESENDE,0,965.6,-22.45138888,965.6,87,965.9,0.9,RJ,18.4,21.1,-1.381,18.4,2.9,20.8,86,A609,20.8,-44.44499999,0600,86,18.8
271,4,2020-09-12,RESENDE,0,965.5,-22.45138888,965.4,89,965.6,0.8,RJ,18.4,20.9,-1.396,18.6,2.4,20.5,89,A609,20.5,-44.44499999,0700,86,18.7
272,7,2020-09-12,RESENDE,0,966,-22.45138888,965.4,89,966,1.3,RJ,18.2,20.6,-2.171,18.2,1.9,20.4,88,A609,20.4,-44.44499999,0800,88,18.6
273,21,2020-09-12,RESENDE,0,966.8,-22.45138888,966,88,966.8,0.7,RJ,17.8,20.5,-2.596,17.8,1.9,20.4,85,A609,20.4,-44.44499999,0900,85,18.2
274,331,2020-09-12,RESENDE,0,967.4,-22.45138888,966.8,87,967.4,0.4,RJ,17.7,20.4,51.873,18,1.5,20.4,86,A609,20.1,-44.44499999,1000,85,18.1
275,302,2020-09-12,RESENDE,0,967.9,-22.45138888,967.4,86,967.9,0.9,RJ,17.6,21.1,338.814,17.7,2.1,21.1,81,A609,20.4,-44.44499999,1100,81,18.1
276,119,2020-09-12,RESENDE,0,968.2,-22.45138888,967.9,81,968.2,1.4,RJ,17.1,23.6,1462.248,17.3,2.7,23.2,69,A609,21.1,-44.44499999,1200,69,18.2
277,45,2020-09-12,RESENDE,0,968,-22.45138888,968,69,968.3,1.3,RJ,16.9,25.9,2249.964,16.9,3.6,25.6,59,A609,23.2,-44.44499999,1300,59,18
278,148,2020-09-12,RESENDE,0,967.5,-22.45138888,967.5,59,968.1,1.9,RJ,14.4,29.2,2823.125,15.1,4.5,27.9,46,A609,25.6,-44.44499999,1400,43,17.3
279,131,2020-09-12,RESENDE,0,966.4,-22.45138888,966.4,47,967.5,1.8,RJ,11.4,31.8,2970.21,13.6,4.8,31.8,33,A609,27.6,-44.44499999,1500,31,16.3
280,84,2020-09-12,RESENDE,0,965.3,-22.45138888,965.3,34,966.4,1.5,RJ,12.1,33.8,2975.247,13.2,4.8,33.7,29,A609,30.9,-44.44499999,1600,29,14
281,74,2020-09-12,RESENDE,0,964.3,-22.45138888,964.3,31,965.3,1.8,RJ,10,35.6,2817.586,10.4,4.9,34.6,23,A609,32.4,-44.44499999,1700,22,13.7
282,123,2020-09-12,RESENDE,0,963.4,-22.45138888,963.4,23,964.3,3.8,RJ,4.1,36.9,2271.252,4.3,6.2,35.9,14,A609,34.6,-44.44499999,1800,14,10.5
283,124,2020-09-12,RESENDE,0,963.5,-22.45138888,963.3,16,963.5,3.3,RJ,3.7,36.9,1397.668,4.8,6.2,35.3,15,A609,35.1,-44.44499999,1900,14,5.6
284,108,2020-09-12,RESENDE,0,963.8,-22.45138888,963.5,19,963.8,2.4,RJ,4.6,35.3,373.285,6.5,5.1,33.9,18,A609,33.8,-44.44499999,2000,15,6.6
285,100,2020-09-12,RESENDE,0,964.4,-22.45138888,963.8,23,964.4,1.4,RJ,6.4,33.9,101.462,8.3,4.3,31.6,23,A609,31.6,-44.44499999,2100,18,8.4
