,VEN_DIR,DT_MEDICAO,DC_NOME,CHUVA,PRE_INS,VL_LATITUDE,PRE_MIN,UMD_MAX,PRE_MAX,VEN_VEL,UF,PTO_MIN,TEM_MAX,RAD_GLO,PTO_INS,VEN_RAJ,TEM_INS,UMD_INS,CD_ESTACAO,TEM_MIN,VL_LONGITUDE,HR_MEDICAO,UMD_MIN,PTO_MAX
244,247,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,908.3,-22.4486111,908.3,89,908.9,0.7,RJ,13.7,16.2,-3.54,13.7,1.6,15.6,88,A618,15.6,-42.98694444,0400,88,14.3
245,254,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,908,-22.4486111,907.9,90,908.3,0.7,RJ,13.6,15.7,-3.54,13.9,1.5,15.5,90,A618,15.4,-42.98694444,0500,88,13.9
246,258,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,907.7,-22.4486111,907.7,91,908,0.7,RJ,13.6,15.6,-3.517,13.7,1.5,15.2,91,A618,15.2,-42.98694444,0600,90,14
247,255,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,907.8,-22.4486111,907.6,92,907.8,0.8,RJ,13.5,15.2,-3.53,13.5,1.5,14.9,92,A618,14.9,-42.98694444,0700,91,13.7
248,256,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,908.1,-22.4486111,907.7,93,908.1,0.7,RJ,13.4,14.9,-3.519,13.7,1.5,14.8,93,A618,14.7,-42.98694444,0800,92,13.7
249,254,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,908.4,-22.4486111,908.1,93,908.4,0.7,RJ,13.3,14.9,3.25,13.3,1.5,14.5,92,A618,14.5,-42.98694444,0900,92,13.8
250,255,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,908.8,-22.4486111,908.4,93,908.8,0.5,RJ,13.3,17.7,211.438,14.8,1.8,17.7,83,A618,14.5,-42.98694444,1000,83,15
251,280,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,909.4,-22.4486111,908.8,83,909.4,0.5,RJ,13.7,20.1,1039.055,14.2,2,19.9,70,A618,17.7,-42.98694444,1100,69,14.9
252,106,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,909.6,-22.4486111,909.4,70,909.7,0.8,RJ,13.4,22.7,1839.228,13.9,3.2,22.4,59,A618,20,-42.98694444,1200,57,15.1
253,71,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,909.4,-22.4486111,909.3,59,909.6,1.3,RJ,13.4,24.9,2495.98,13.7,3.6,24.2,52,A618,22.4,-42.98694444,1300,51,14.9
254,73,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,909.1,-22.4486111,909.1,55,909.4,1,RJ,12.8,27.7,2917.478,12.8,3.5,27.5,40,A618,24.2,-42.98694444,1400,40,15.6
255,79,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,908.4,-22.4486111,908.4,45,909.1,1,RJ,10.7,29.7,3121.266,12.3,3.5,29.2,35,A618,27.3,-42.98694444,1500,33,15.3
256,58,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,907.9,-22.4486111,907.9,59,908.4,1.6,RJ,10.6,29.8,3056.674,18.7,3.2,27.9,57,A618,27.5,-42.98694444,1600,32,19.1
257,65,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,907.6,-22.4486111,907.6,77,907.9,1.5,RJ,18.1,28,2704.453,20.4,4,24.7,77,A618,24.5,-42.98694444,1700,56,20.4
258,84,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,907.6,-22.4486111,907.5,80,907.6,0.8,RJ,19.5,25.3,1761.352,19.8,2.8,23.6,80,A618,23.3,-42.98694444,1800,73,20.8
259,78,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,908.2,-22.4486111,907.6,89,908.2,0.4,RJ,19.4,23.6,323.964,19.5,3.4,21.5,88,A618,21.4,-42.98694444,1900,79,20.1
260,265,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,908.3,-22.4486111,908.2,88,908.3,0.3,RJ,17.4,21.6,121.712,17.4,2.5,20.5,82,A618,20.5,-42.98694444,2000,81,19.4
261,266,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,908.6,-22.4486111,908.3,85,908.6,0,RJ,15.8,20.5,22.265,15.8,1.6,18.5,84,A618,18.5,-42.98694444,2100,82,17.5
262,252,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,908.7,-22.4486111,908.6,90,908.7,0,RJ,15.7,18.5,-3.54,16.1,0,17.9,89,A618,17.8,-42.98694444,2200,84,16.2
263,256,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,909.3,-22.4486111,908.7,90,909.3,0.2,RJ,15.4,17.9,-3.539,16,2.5,17.9,88,A618,17.5,-42.98694444,2300,88,16.1
264,264,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,909.6,-22.4486111,909.3,89,909.6,0.3,RJ,15,18.3,-3.54,15,1.3,17.2,87,A618,17.2,-42.98694444,0000,86,16.4
265,276,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,909.7,-22.4486111,909.6,87,909.7,0,RJ,14.5,17.2,-3.54,14.5,1.9,16.7,87,A618,16.7,-42.98694444,0100,85,15
266,276,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,909.6,-22.4486111,909.6,88,909.7,0,RJ,14.3,16.7,-3.54,14.3,0,16.4,87,A618,16.4,-42.98694444,0200,87,14.6
267,259,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,909.2,-22.4486111,909.2,89,909.6,0.4,RJ,14.2,16.4,-3.54,14.3,1.2,16.2,88,A618,16.1,-42.98694444,0300,87,14.4
268,206,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,908.9,-22.4486111,908.9,89,909.2,0,RJ,14.1,17.4,-3.54,14.4,1.6,16.9,85,A618,16.2,-42.98694444,0400,83,14.9
269,197,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,908.5,-22.4486111,908.5,87,908.9,0.4,RJ,13.8,19,-3.538,14.4,2.5,17.9,80,A618,16.4,-42.98694444,0500,76,15.1
270,119,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,908.3,-22.4486111,908.2,80,908.5,0.2,RJ,14.1,18.9,-3.54,14.4,2.9,18.3,78,A618,17.9,-42.98694444,0600,75,14.8
271,235,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,908.3,-22.4486111,908.2,81,908.3,0.9,RJ,14.2,18.5,-3.54,14.3,2.6,18.3,77,A618,17.7,-42.98694444,0700,77,14.7
272,130,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,908.8,-22.4486111,908.3,78,908.8,0.8,RJ,13.4,18.4,-3.54,13.4,3,17.8,76,A618,17.8,-42.98694444,0800,75,14.3
273,228,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,909.5,-22.4486111,908.8,81,909.5,0.9,RJ,13,18,2.918,13.6,3,17.8,76,A618,16.4,-42.98694444,0900,76,14
274,214,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,910.2,-22.4486111,909.5,78,910.2,1.2,RJ,13.3,18.4,211.534,14.5,3,18.4,78,A618,17.3,-42.98694444,1000,75,14.5
275,143,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,910.5,-22.4486111,910.2,78,910.5,1.4,RJ,14.4,21.1,1153.209,15.2,3,21.1,69,A618,18.4,-42.98694444,1100,68,15.3
276,104,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,910.7,-22.4486111,910.5,69,910.8,1.7,RJ,14.4,23.4,1944.995,14.4,4.4,23.4,57,A618,21.1,-42.98694444,1200,57,15.4
277,81,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,910.6,-22.4486111,910.6,58,910.8,1.5,RJ,13.9,25.5,2590.741,13.9,5.4,25.3,49,A618,23.4,-42.98694444,1300,49,15.1
278,111,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,910.3,-22.4486111,910.3,52,910.7,1.4,RJ,12.3,27.9,3025.411,12.3,5.1,27.4,39,A618,25.3,-42.98694444,1400,39,14.9
279,290,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,909.8,-22.4486111,909.8,43,910.3,1.5,RJ,10.5,29.1,3171.892,11.5,4.7,28.9,34,A618,27.2,-42.98694444,1500,33,13.5
280,72,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,909.2,-22.4486111,909.2,38,909.8,1,RJ,10.2,30.1,3059.254,11.9,3.9,30.1,33,A618,28.7,-42.98694444,1600,31,13.5
281,87,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,908.6,-22.4486111,908.6,33,909.2,1.4,RJ,8.3,30.3,2710.089,10,4.1,29.6,30,A618,29.2,-42.98694444,1700,26,11.7
282,331,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,908.4,-22.4486111,908.3,34,908.6,0.4,RJ,9.7,30.2,1683.603,11.2,4.1,28.8,34,A618,28.7,-42.98694444,1800,29,11.7
283,278,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,908.6,-22.4486111,908.3,55,908.6,0.7,RJ,11.4,28.9,551.087,15.7,2.5,25.4,55,A618,25.4,-42.98694444,1900,33,15.7
284,274,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,909,-22.4486111,908.6,70,909,1.1,RJ,14.6,25.5,121.494,15.9,3.3,22,69,A618,21.9,-42.98694444,2000,51,16.8
285,254,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,909.5,-22.4486111,909,70,909.5,1.3,RJ,12.9,22.9,24.403,12.9,3.3,22.5,54,A618,20.6,-42.98694444,2100,54,16.1
286,273,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,909.8,-22.4486111,909.5,72,909.8,1,RJ,12.2,23.5,-3.539,14.1,3.3,19.5,71,A618,19.5,-42.98694444,2200,50,14.5
287,274,2020-09-12,TERESÓPOLIS-PARQUE NACIONAL,0,910.4,-22.4486111,909.8,75,910.4,1.1,RJ,14,20.7,-3.54,14.4,2.5,19,75,A618,18.9,-42.98694444,2300,66,14.4
288,276,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,910.9,-22.4486111,910.4,76,910.9,0.9,RJ,14.2,19.6,-3.54,14.6,3.5,19.1,75,A618,18.8,-42.98694444,0000,73,14.8
289,298,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,911,-22.4486111,910.9,81,911.1,0.6,RJ,14.5,19.1,-3.54,14.8,2.9,18.2,80,A618,18.2,-42.98694444,0100,75,14.8
290,275,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,910.9,-22.4486111,910.9,83,911.1,0.5,RJ,14.5,18.9,-3.54,14.6,2.1,17.5,83,A618,17.5,-42.98694444,0200,77,14.8
291,286,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,910.6,-22.4486111,910.6,84,910.9,0.4,RJ,13.6,17.7,-3.54,13.9,3,16.7,83,A618,16.7,-42.98694444,0300,81,14.6
292,244,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,910.1,-22.4486111,910.1,83,910.6,0.4,RJ,13.3,17.3,-3.54,13.5,1.8,16.9,80,A618,16.7,-42.98694444,0400,79,13.9
293,266,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,909.8,-22.4486111,909.8,81,910.1,0.7,RJ,12.8,20.8,-3.531,13.4,2.9,19.1,69,A618,16.8,-42.98694444,0500,64,14.3
294,299,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,909.7,-22.4486111,909.7,83,909.8,0.8,RJ,13.1,19.3,-3.54,14.3,3.1,18.1,79,A618,17,-42.98694444,0600,69,14.3
295,121,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,910,-22.4486111,909.6,80,910,1.1,RJ,13.1,18.9,-3.54,13.5,3.1,17.4,78,A618,16.8,-42.98694444,0700,75,14.5
296,177,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,910.5,-22.4486111,909.9,78,910.5,0.6,RJ,13.3,18,-3.54,13.3,2.4,17.6,76,A618,17.4,-42.98694444,0800,75,13.7
297,151,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,911.1,-22.4486111,910.5,84,911.2,0.3,RJ,12.6,17.7,3.89,13.6,2.1,16.5,83,A618,15.7,-42.98694444,0900,75,13.6
298,235,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,911.9,-22.4486111,911.1,84,911.9,0.9,RJ,13.1,18.4,242.259,13.9,2.2,18.3,76,A618,16,-42.98694444,1000,76,14.2
299,123,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,912.4,-22.4486111,911.9,76,912.4,1.6,RJ,13.9,20.5,1222.212,15,3.4,20.5,71,A618,18.2,-42.98694444,1100,71,15.3
300,143,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,912.5,-22.4486111,912.4,71,912.6,0.9,RJ,14.6,23.3,2031.726,15,3.5,22.9,61,A618,20.5,-42.98694444,1200,59,15.8
301,299,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,912.3,-22.4486111,912.3,61,912.6,0.7,RJ,13.2,25.4,2693.601,13.3,4.1,24.9,49,A618,22.9,-42.98694444,1300,47,15.4
302,85,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,911.8,-22.4486111,911.8,52,912.3,1.3,RJ,10.9,25.7,3142.681,11.3,4.8,25.5,41,A618,24.4,-42.98694444,1400,41,14.6
303,72,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,911.1,-22.4486111,911,45,911.8,1.4,RJ,9.8,26.8,3274.638,12.2,4.6,26.2,42,A618,25.2,-42.98694444,1500,36,13.4
304,7,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,910.2,-22.4486111,910.2,54,911.1,1.6,RJ,11.1,27.2,3176.662,16.5,4.7,26.6,54,A618,26,-42.98694444,1600,37,16.5
305,155,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,909.7,-22.4486111,909.7,60,910.2,1.1,RJ,10.5,28.1,2844.626,15.2,4.7,25.8,52,A618,25.5,-42.98694444,1700,35,17.3
306,89,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,909.6,-22.4486111,909.5,63,909.7,1.4,RJ,15,26,1850.993,16.3,4.3,23.9,62,A618,23.9,-42.98694444,1800,51,17.1
307,76,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,909.4,-22.4486111,909.4,70,909.6,0.7,RJ,16.3,24.4,674.017,17.5,3.2,23.2,70,A618,23.2,-42.98694444,1900,61,17.7
308,276,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,909.6,-22.4486111,909.4,78,909.6,0.4,RJ,17.2,23.2,114.588,17.2,2.7,21.4,77,A618,21.4,-42.98694444,2000,70,17.7
309,252,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,910.1,-22.4486111,909.6,80,910.1,0.1,RJ,14.8,21.4,19.47,14.9,1.5,18.8,78,A618,18.8,-42.98694444,2100,76,17.4
310,261,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,910.3,-22.4486111,910,78,910.4,1.6,RJ,8.7,22.4,-3.54,8.7,4.6,22.3,42,A618,18.1,-42.98694444,2200,42,14.8
311,280,2020-09-13,TERESÓPOLIS-PARQUE NACIONAL,0,910.9,-22.4486111,910.3,57,910.9,1.8,RJ,8.5,22.4,-3.54,8.7,6,21.1,45,A618,20,-42.98694444,2300,42,11.3
312,272,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,911.3,-22.4486111,910.9,54,911.3,1.6,RJ,8.4,21.9,-3.54,8.7,4,21.7,43,A618,20.1,-42.98694444,0000,42,10.5
313,273,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,911.4,-22.4486111,911.2,49,911.4,1,RJ,8.2,21.9,-3.54,8.7,5.3,21,45,A618,20.8,-42.98694444,0100,41,9.5
314,243,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,911.5,-22.4486111,911.4,51,911.5,1.9,RJ,8.8,21.2,-3.54,9.4,5.1,20.9,48,A618,19.7,-42.98694444,0200,45,9.7
315,272,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,911.4,-22.4486111,911.4,55,911.6,1.5,RJ,9.5,21.1,-3.54,10.9,5.9,20.3,55,A618,20.1,-42.98694444,0300,47,11
316,270,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,910.9,-22.4486111,910.9,58,911.4,1.8,RJ,11,20.3,-3.54,11.1,5.6,19.8,57,A618,19.6,-42.98694444,0400,55,11.3
317,280,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,910.8,-22.4486111,910.7,62,911,1.7,RJ,10.7,19.8,-3.54,11,5.1,19.4,58,A618,18.8,-42.98694444,0500,56,11.4
318,289,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,910.6,-22.4486111,910.5,68,910.9,1.6,RJ,11.1,19.4,-3.54,11.5,5.1,18.2,65,A618,17.6,-42.98694444,0600,58,11.7
319,283,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,910.7,-22.4486111,910.5,66,910.7,2,RJ,10.3,20.2,-3.54,10.3,6.7,19.8,54,A618,17.9,-42.98694444,0700,53,11.6
320,270,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,910.9,-22.4486111,910.7,54,911,2.1,RJ,9.8,20.1,-3.54,9.8,7.8,20,52,A618,19.7,-42.98694444,0800,52,10.3
321,281,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,911.3,-22.4486111,910.9,54,911.3,1.7,RJ,9.4,20,3.427,9.4,7.8,19.5,52,A618,19.3,-42.98694444,0900,51,9.9
322,259,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,912,-22.4486111,911.3,53,912,2.3,RJ,9.4,20.3,260.762,10.4,6.3,20.3,53,A618,19.5,-42.98694444,1000,51,10.4
323,216,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,912.4,-22.4486111,912,59,912.4,1.4,RJ,10.3,21.2,1283.894,12.1,7,20.8,57,A618,20.2,-42.98694444,1100,52,12.7
324,141,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,912.5,-22.4486111,912.4,63,912.7,2.5,RJ,11.9,21.6,2056.832,13.3,6.8,21.2,61,A618,20.7,-42.98694444,1200,56,13.7
325,126,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,912.4,-22.4486111,912.3,61,912.5,2.3,RJ,12.2,22.6,2687.429,12.4,6.9,22.5,53,A618,21.1,-42.98694444,1300,52,13.5
326,126,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,912,-22.4486111,911.9,53,912.4,2.3,RJ,11,24.4,3109.994,12.2,6.3,24.1,48,A618,22.5,-42.98694444,1400,45,12.8
327,119,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,911.2,-22.4486111,911.2,48,912,1.8,RJ,10.9,25.9,3272.217,10.9,6.3,25.8,39,A618,24,-42.98694444,1500,39,12.5
328,91,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,910.5,-22.4486111,910.5,43,911.2,1.5,RJ,10.5,27.6,3168.92,12,5.6,27.6,38,A618,25.6,-42.98694444,1600,37,12.4
329,111,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,909.9,-22.4486111,909.9,39,910.6,0.9,RJ,10.7,28.5,2826.706,11.1,4.5,28.1,35,A618,27.1,-42.98694444,1700,34,12.5
330,30,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,909.5,-22.4486111,909.5,45,909.9,0.6,RJ,9,28.6,1787.043,12.4,3.7,26.7,41,A618,26.4,-42.98694444,1800,30,13.7
331,260,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,909.8,-22.4486111,909.5,44,909.8,0.2,RJ,10.7,26.8,564.817,11.6,3.1,25.5,42,A618,25.5,-42.98694444,1900,36,12.6
332,259,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,909.9,-22.4486111,909.8,58,909.9,0.9,RJ,11.2,25.5,118.535,12.5,3.1,21.2,58,A618,21.2,-42.98694444,2000,41,13.1
333,245,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,910.1,-22.4486111,909.9,62,910.1,0.4,RJ,10.6,21.2,21.112,10.7,3.4,19.2,58,A618,19.2,-42.98694444,2100,55,13
334,248,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,910.3,-22.4486111,910.1,62,910.3,0.3,RJ,9.5,19.2,-3.54,10.8,1.3,18.1,62,A618,18,-42.98694444,2200,56,11.1
335,250,2020-09-14,TERESÓPOLIS-PARQUE NACIONAL,0,910.7,-22.4486111,910.3,69,910.7,0.1,RJ,10.3,18.1,-3.54,11.2,0.9,17.5,67,A618,17.3,-42.98694444,2300,61,11.8
336,246,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,0,911.5,-22.4486111,910.7,71,911.5,0.5,RJ,10.4,17.6,-3.54,11.1,1.1,16.8,69,A618,16.8,-42.98694444,0000,64,11.6
337,250,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,0,911.7,-22.4486111,911.5,76,911.7,0.1,RJ,10.9,16.9,-3.54,12.5,1.1,16.7,76,A618,16.6,-42.98694444,0100,68,12.5
338,150,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,0,912,-22.4486111,911.6,76,912,0.2,RJ,12.1,18.7,-3.537,12.3,3.1,18.6,67,A618,16.7,-42.98694444,0200,66,12.7
339,256,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,0,912,-22.4486111,912,77,912.2,0.5,RJ,12,18.8,-3.54,12.8,1.4,16.8,77,A618,16.8,-42.98694444,0300,65,12.9
340,4,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,0,911.8,-22.4486111,911.7,85,912.1,0,RJ,12.7,17,-3.54,13.8,1.5,16.4,85,A618,16.2,-42.98694444,0400,76,14
341,35,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,0,911.3,-22.4486111,911.2,93,911.8,0.5,RJ,13.7,16.7,-3.286,15.5,2.8,16.7,93,A618,16.2,-42.98694444,0500,85,15.5
342,70,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,0,910.9,-22.4486111,910.9,94,911.3,0.8,RJ,15.4,17,-1.709,15.4,2.5,16.9,91,A618,16.6,-42.98694444,0600,91,15.8
343,11,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,0,910.8,-22.4486111,910.8,91,911,0.7,RJ,15.2,16.9,-2.56,15.3,2.4,16.7,91,A618,16.7,-42.98694444,0700,91,15.4
344,7,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,0,910.9,-22.4486111,910.6,93,910.9,1.1,RJ,15.3,16.8,-2.276,15.5,3.1,16.6,93,A618,16.6,-42.98694444,0800,91,15.6
345,62,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,0,911.2,-22.4486111,910.7,94,911.2,0.9,RJ,15.5,16.8,-0.094,15.7,4.3,16.8,93,A618,16.6,-42.98694444,0900,92,15.8
346,224,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,5.2,911.8,-22.4486111,911.2,95,911.8,0.8,RJ,15.6,16.9,14.172,16,7.3,16.8,95,A618,16.5,-42.98694444,1000,93,16.1
347,94,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,4,912.5,-22.4486111,911.8,96,912.7,2.5,RJ,15.7,16.9,27.108,15.8,6.2,16.4,96,A618,16.3,-42.98694444,1100,95,16.2
348,53,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,2,913.4,-22.4486111,912.6,96,913.5,1.4,RJ,15.7,16.8,74.457,16.1,8.5,16.7,96,A618,16.4,-42.98694444,1200,96,16.2
349,343,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,0.8,913.8,-22.4486111,913.3,96,913.8,1,RJ,16,16.9,110.193,16.1,6.2,16.7,96,A618,16.6,-42.98694444,1300,96,16.3
350,54,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,8.6,913.6,-22.4486111,913.4,97,913.8,1.3,RJ,15.9,17,220.028,16.2,5,16.8,97,A618,16.5,-42.98694444,1400,96,16.4
351,2,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,1.8,913.4,-22.4486111,913.4,97,913.7,1.2,RJ,16.1,17,281.073,16.2,5.4,16.7,97,A618,16.6,-42.98694444,1500,97,16.5
352,65,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,2.6,912.8,-22.4486111,912.8,97,913.5,1.1,RJ,16,17.2,399.516,16.3,4,16.9,97,A618,16.5,-42.98694444,1600,97,16.7
353,38,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,0.2,912.2,-22.4486111,912.1,97,912.8,0.5,RJ,16.2,17.4,564.281,16.3,3.5,16.8,97,A618,16.7,-42.98694444,1700,97,16.8
354,84,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,2,911.8,-22.4486111,911.7,97,912.2,0.5,RJ,15.9,17.1,167.583,16.1,3,16.6,97,A618,16.4,-42.98694444,1800,97,16.6
355,114,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,2.4,911.9,-22.4486111,911.6,97,911.9,0.8,RJ,15.9,17,121.469,16,2.9,16.6,97,A618,16.5,-42.98694444,1900,97,16.4
356,290,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,0.8,912.1,-22.4486111,911.8,97,912.2,0.1,RJ,15.7,16.6,64.044,15.7,3.1,16.3,96,A618,16.2,-42.98694444,2000,96,16.1
357,287,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,1.4,912.2,-22.4486111,912.1,96,912.2,0,RJ,15.7,16.4,7.913,15.8,1.4,16.4,96,A618,16.2,-42.98694444,2100,96,15.8
358,78,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,2,912.2,-22.4486111,912.2,96,912.4,0.7,RJ,15.5,16.4,-0.139,15.6,3,16.2,96,A618,16.1,-42.98694444,2200,96,15.9
359,118,2020-09-15,TERESÓPOLIS-PARQUE NACIONAL,1.6,912.4,-22.4486111,912.2,97,912.5,0.4,RJ,15.4,16.2,0.027,15.5,2.6,16.1,97,A618,15.9,-42.98694444,2300,96,15.6
360,332,2020-09-16,TERESÓPOLIS-PARQUE NACIONAL,1.2,912.6,-22.4486111,912.4,97,912.6,0.6,RJ,15.4,16.2,-0.062,15.5,2,16,97,A618,16,-42.98694444,0000,97,15.7
361,214,2020-09-16,TERESÓPOLIS-PARQUE NACIONAL,0.6,912.6,-22.4486111,912.6,97,912.7,0,RJ,15.4,16.1,-0.59,15.4,1.9,16,97,A618,15.9,-42.98694444,0100,97,15.5
362,219,2020-09-16,TERESÓPOLIS-PARQUE NACIONAL,0.4,912.3,-22.4486111,912.3,97,912.6,0,RJ,15.4,16.2,-0.449,15.6,0,16.2,97,A618,15.9,-42.98694444,0200,97,15.7
363,226,2020-09-16,TERESÓPOLIS-PARQUE NACIONAL,0.2,911.7,-22.4486111,911.7,97,912.3,0.1,RJ,15.4,16.2,-0.68,15.5,1.1,16,97,A618,16,-42.98694444,0300,97,15.6
364,55,2020-09-16,TERESÓPOLIS-PARQUE NACIONAL,0.2,911,-22.4486111,911,97,911.7,0.3,RJ,15.3,16.2,-0.791,15.3,1.5,15.9,97,A618,15.8,-42.98694444,0400,97,15.6
365,219,2020-09-16,TERESÓPOLIS-PARQUE NACIONAL,0,910.5,-22.4486111,910.5,97,911,0,RJ,15.4,16,-1.436,15.4,1.3,16,97,A618,15.9,-42.98694444,0500,97,15.5
